code,packaging_en,product_name,origins,manufacturing_places,environmental_score_grade,image_url,brands,categories
186,,Yaourt au chocolat,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.3.400.jpg,,Desserts lactés au chocolat
187,Plastic,"Popcorn, Baby White",,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.24.400.jpg,Amish Country,Parfüm
188,,Sablé aux pépites de chocolat,,,c,https://images.openfoodfacts.org/images/products/invalid/front_fr.3.400.jpg,,en:shortbread-cookies
189,,Vegan Protein Mango,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.6.400.jpg,Alpha Foods,"Compléments alimentaires, Compléments pour le Bodybuilding, Protéines en poudre"
190,,AM & PM,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.3.400.jpg,,
191,,Mix fruits rojos,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Zitromac,Dietary supplements
192,,Planin,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_es.7.400.jpg,levadura madre,
193,,Veganes Protein Vanille,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.37.400.jpg,volksshake,Beverages
194,,Bio Walnusskerne Achtel kerne,,,d,https://images.openfoodfacts.org/images/products/invalid/front_en.12.400.jpg,Biojoy,"Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, Shelled nuts, Walnuts, Walnut kernels"
195,,,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_de.4.400.jpg,Pro Fuel,"Compléments alimentaires,Compléments pour le Bodybuilding,Protéines en poudre"
197,,,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_lv.6.400.jpg,Bodylab,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads"
198,Paper,ChocoMoon,,,a-plus,https://images.openfoodfacts.org/images/products/invalid/front_fr.9.400.jpg,Uno,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions"
199,,Dibs Crunch Ice Cream Bits,,,b,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Nestlé,Ice cream
200,,Bitter Raw Apricot Seeds,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.34.400.jpg,Miracle Farming,Health
201,,Buttermilk pancake & waffle mix,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.18.400.jpg,"Bjorg, Rum dunkel","Beverages and beverages preparations, Beverages"
202,,VEGAN BRAIN + BODY BOOST,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.11.400.jpg,"Rum dunkel, Vegan Brain Food","Beverages and beverages preparations, Beverages"
203,,Powdered peanut butter - PB2,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.5.400.jpg,Rum dunkel,"Beverages and beverages preparations, Beverages"
204,,Bumbu XO,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_de.8.400.jpg,Rum dunkel,"Getränke und Getränkezubereitungen, Getränke"
205,,Canard à l’orange,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.9.400.jpg,"Bofrost, Rum dunkel","Boissons et préparations de boissons, Boissons"
206,,Feta Danish import,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.7.400.jpg,"Imported, Rum dunkel","Beverages and beverages preparations, Beverages"
207,,Pickle pork chips,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.10.400.jpg,Rum dunkel,"Beverages and beverages preparations, Beverages"
208,,Pistou d'ail des ours,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.21.400.jpg,Incorrect bar code for product,"Boissons et préparations de boissons, Boissons"
209,,Whey Protein,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Bulk Supplements,
210,,Kalogel,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_es.3.400.jpg,,
212,Pot,yaourt vanille sucré,Rhône,Rhône,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.6.400.jpg,aucune,Produits laitiers
213,,PROTEIN PANCAKE,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,WEIDER,
214,,zinc amazom,,,unknown,,,
215,,Riso rosso,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.3.400.jpg,Scotti,
217,,Erbsen,,,unknown,,,
219,,Cordy-C,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.3.400.jpg,,
220,,ORGANIC GINGER POWDER,,,,,Micro ingredients,
221,,Organic Ceremonial Matcha Green Tea Powder,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Jade Leaf,
222,,Ultimate Daily Greens,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.7.400.jpg,North Coast Naturals,
223,,Arran,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.6.400.jpg,Isagenix,
224,,madeleine Bijou ChocoPépites,France,87500 Saint Yrieix,a,https://images.openfoodfacts.org/images/products/invalid/front_fr.4.400.jpg,Bijou,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Madeleines"
225,fr:20-etuis-individuels,bijou cacao,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.11.400.jpg,bijou,
226,,Naturelo,,,,,,
227,"fr:boite-carton,fr:sachet-plastique",Bijou Caramel ChocoLait,,"France,87500",d,https://images.openfoodfacts.org/images/products/invalid/front_fr.8.400.jpg,Bijou,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Pâtisseries, Gâteaux au chocolat, Gâteaux fourrés"
228,,,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,,
229,,Vanilla Grass-fed Whey Protein Isolate,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.6.400.jpg,Opportuniteas,"Dietary supplements, Bodybuilding supplements, Protein powders"
230,,Greens,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.17.400.jpg,"Pure GPS, lack",Food
231,Plastic-jar,Bramwells American Style Peanut Butter,United States,United States,d,https://images.openfoodfacts.org/images/products/invalid/front_en.22.400.jpg,Herbalife Nutrition,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Nut butters, Legume butters, Peanut butters"
232,,Usda Organic Matcha Latte,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Jade Leaf,
233,Plastic-bag,That’s It,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,That’s It,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Dried products, Dried plant-based foods, Dried fruits"
234,,,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_es.3.400.jpg,Tartalia,
235,,Spaghettis aux scampi,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.7.400.jpg,Shape&go,
236,,lamotarde,,,,,,
237,,Whey Protein - Mutan Mass,,,unknown,,,
238,,Framboise,,,,https://images.openfoodfacts.org/images/products/invalid/front_fr.8.400.jpg,Foothills Naturals,
239,,Bun's,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.6.400.jpg,,
240,,Saint Moret,,,d,https://images.openfoodfacts.org/images/products/invalid/front_fr.13.400.jpg,lack,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages"
242,,Protein powder,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.26.400.jpg,Herbalife,"Dietary supplements, Bodybuilding supplements, Protein powders"
244,,RhinAllergy kids boiron,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.4.400.jpg,Boiron,
245,,Psyllium husk powder,France,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.12.400.jpg,It’s just,"fr:protéines whey, en:bodybuilding-supplements"
246,,Proteína Powder,,,,,,
247,,Clean Vegan BCAA + Electrolytes Peach Mango,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Type Zero,
249,,Herbal Laxative Tabs,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.5.400.jpg,Swiss Kriss,
250,,Whole Grain Rye Flour,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.6.400.jpg,Organic Anita’s Mill,
251,,Coq10 200mg,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.16.400.jpg,Zebora,
252,,7-1 immunity support,,,,,Mary Ruth’s,
253,,Matcha Latte,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.15.400.jpg,Jade Leaf,
254,,Infusion thé,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.3.400.jpg,,
255,,Organic Gunpowder Green Tea,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.21.400.jpg,From Great Origins,
258,Box,"Protein Bar, Almond and Chocolate",,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_es.44.400.jpg,live conscious,"Botanas, Snacks dulces, Barritas, Suplementos dietéticos, Suplementos de culturismo, Barritas de proteínas"
259,Box,Barrette cioccolato e arachidi 1 barretta 35g.,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.38.400.jpg,Herbalife,"Botanas,Snacks dulces,Suplementos dietéticos"
260,Box,Barritas con proteínas,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_es.18.400.jpg,Herbalife,"Botanas, Snacks dulces, Barritas, Suplementos dietéticos, Suplementos de culturismo, Barritas de proteínas"
261,,Prebiotic Fiber Gummies,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Lifeable Kids,"Snacks, Sweet snacks, Confectioneries, Dietary supplements"
262,,Confiture de lait,,,b,https://images.openfoodfacts.org/images/products/invalid/front_fr.3.400.jpg,,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Confitures de lait"
263,,Extreme mass gainer,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,,en:dietary-supplements
264,,corn bread,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.13.400.jpg,Bofrost,multi vitaminico
266,,,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,,
267,,,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_es.8.400.jpg,Herbalife,
268,,Whey Protein Isolate,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Thorne,
269,,Bulletproof collagen peptides,,,,,Bulletproof,"Collagen, Collagen peptide, Collagen peptides, Protein"
270,,Zucchini Stücke,,,unknown,,,
271,,Bilberry Powder,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,.Nordic Nordic,
272,Bag,Spaghetti Proteici,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.4.400.jpg,Shape&go,
273,,Superfruit Organic Freezie Pops,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.23.400.jpg,DeeBee's Organics,
274,,Protine,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.19.400.jpg,Redcon1,
275,Plastic,Protine,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.14.400.jpg,JACKED FACTORY,
276,,Protine al Barbeque,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.4.400.jpg,Yuve,
277,,Protine al formaggio,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.9.400.jpg,Micro ingredients,
279,,Choco break,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.3.400.jpg,,
280,Conserve,,,,unknown,,,
281,,dreamtime,,UK,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.4.400.jpg,whittard,
282,,,,,unknown,,,
283,,Irish Sea Moss,,,unknown,,Double Wood Supplements,
284,,Pain maïs,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.12.400.jpg,Multi Cook Purechill,
285,,,,Canada,unknown,https://images.openfoodfacts.org/images/products/invalid/front_es.4.400.jpg,,
286,,Aroma menta Azucren,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,,
287,,,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.3.400.jpg,,
288,,Ultra whey protein isolate,,,,,Z natural foods,
289,,Passiflore BIO,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.3.400.jpg,Bio Atlantic,Compléments alimentaires
290,,Aroma plátano Azucren,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.7.400.jpg,Youth And Tunic,
291,,Mendiants - Studentenhaver,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.5.400.jpg,,"Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts"
292,,Daily Fiber Formula,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Yerba Prima,
293,,Ion gut support,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Probiotics,
294,,Aroma frutas del bosque,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,,
295,,Vitamin B12,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.4.400.jpg,Natrol,"Dietary supplements, Vitamins"
296,,Triple Magnesium,,,,,Bioemblem,
297,,,,,,https://images.openfoodfacts.org/images/products/invalid/front_de.12.400.jpg,Native,
298,,Gut protein,,,,,,
299,,,,,,,,
300,,Powder collagen peptides,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.7.400.jpg,Vital proteins,Collogen peptides
301,,,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.16.400.jpg,"Maxmedix, Vodka","Boissons et préparations de boissons, Boissons, Compléments alimentaires"
302,,Coq10 300mg,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.14.400.jpg,Nature Target,"Beverages and beverages preparations, Beverages"
303,Paper,Tisane nerf - sommeil,,,a-plus,https://images.openfoodfacts.org/images/products/invalid/front_fr.16.400.jpg,"Pharmacie verte, Vodka","Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Préparations pour boissons, Infusions, Tisanes de plantes mélangées"
304,,Men Hair Growth Nutraceutical,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_en.10.400.jpg,"Nutrafol, Vodka","Beverages and beverages preparations, Beverages"
305,,Crystal head Vodka,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_de.6.400.jpg,Vodka,"Getränke und Getränkezubereitungen, Getränke"
306,,Crockis,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.5.400.jpg,,
307,Bag,potage instantané poireau,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_fr.4.400.jpg,comme j'aime,Potages
308,,,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,,Greens powder
309,,Krill Oil,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Micronesians,
310,,Miel crémeux,,,b,https://images.openfoodfacts.org/images/products/invalid/front_fr.23.400.jpg,"Juice Plus+, ivushka, lack, Lackmann","Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels crémeux"
312,Plastic,huile végétale,Avocat,kenya,f,https://images.openfoodfacts.org/images/products/invalid/front_fr.4.400.jpg,aroma zone,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles, Huiles de fruits et graines de fruits, Huiles d'avocat"
313,,CRANBERRY BLADDER BITES ANTIOXIDANT,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_es.3.400.jpg,ZESTY PAWS,
314,,Collagen peptides,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,Vital proteins,
317,,Sugar free butterscotch buttons,,,,,,
319,,,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.5.400.jpg,,cheese powder
321,,Noix du Brésil,,,c,https://images.openfoodfacts.org/images/products/invalid/front_en.14.400.jpg,Kazidomi,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Nuts and their products,Dried products,Nuts,Dried plant-based foods,Dried fruits,Brazil nuts"
324,,Apple cider vinegar gummies,,,,,,
325,,Tru height chocolate protein powder,,,,,Tru height,
326,,Sea Salt Flakes,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.17.400.jpg,Maldon,
327,,,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.3.400.jpg,,
328,,Norwegian cod liver oil,,,,https://images.openfoodfacts.org/images/products/invalid/front_en.6.400.jpg,Engelvaer,
329,,Fresh to you,,,,,,
331,,Start- sport eleven,,,unknown,https://images.openfoodfacts.org/images/products/invalid/front_it.3.400.jpg,,
